CustomerID,PLZ,City,State
6bdb39cf3875,44836,Regen,Rheinland-Pfalz
fe2dfe5b7805,04763,Pinneberg,Hessen
20e4c8f9f7e6,58328,Weißenfels,Mecklenburg-Vorpommern
10026dbd2d64,,Senftenberg,Mecklenburg-Vorpommern
8637e6be643e,00892,Wittenberg,Sachsen
d33a78d74e4f,61368,Neuruppin,Nordrhein-Westfalen
8afbf7870b9f,21182,Neustadtner Waldnaab,Mecklenburg-Vorpommern
c5c12a05c748,05996,Großenhain,Hessen
b56320997ee9,81237,Bad Kissingen,Sachsen-Anhalt
6449d9ef9de5,95922,Parsberg,Hessen
c72f9f914f18,22710,Viersen,Hessen
1cb1e517ce99,69459,Greiz,Hessen
a8ea3b6635e5,99949,Freital,Hamburg
2cbe3b1bcb0f,67548,Gießen,Sachsen
223915c64e82,74186,Eisenhüttenstadt,Baden-Württemberg
8eeb91c26b66,58309,Hohenmölsen,Brandenburg
52be2b8bf72e,79772,Wolgast,Brandenburg
364454046f73,39055,Rottweil,Saarland
b5cf574c72bc,04938,Einbeck,Baden-Württemberg
ff53055637c2,59020,Soest,Saarland
687ee6fc678e,33432,Grevesmühlen,Schleswig-Holstein
e439487339f5,54358,Bremen,Hessen
2bf1b69dc216,15026,Hoyerswerda,Rheinland-Pfalz
42f746bc7720,45957,Hannover,Bayern
c5dd3a786081,14257,Eckernförde,Schleswig-Holstein
1c5539ac3471,85072,Burgdorf,Thüringen
576f367a6dd6,96815,Strausberg,Baden-Württemberg
034194b44a36,15626,Güstrow,Nordrhein-Westfalen
c4a39151ab7a,52986,Angermünde,Thüringen
625a58a0970a,86120,Waldmünchen,Niedersachsen
4521cef0af7b,54084,Haldensleben,Saarland
140a54e27a67,27645,Tuttlingen,Mecklenburg-Vorpommern
ef585dfe39ff,60241,Chemnitz,Hessen
a0fba1a80fbc,24406,Arnstadt,Sachsen-Anhalt
683091b0c9f2,78055,Ingolstadt,Schleswig-Holstein
c7607c20e1b6,13854,Wolmirstedt,Rheinland-Pfalz
39248ddf5d80,36826,Bruchsal,Sachsen
bbd2ef18044f,15888,Garmisch-Partenkirchen,Sachsen
640a49a29fe1,63093,Schongau,Berlin
747571f443d9,27532,Waren,Hessen
f50a415590f0,95237,Altötting,Bayern
ecc92ca07f24,05687,Crailsheim,Brandenburg
e0d2dd604c94,77345,Tuttlingen,Schleswig-Holstein
749ff7edced9,29477,Düren,Bremen
ea7252c335f0,52985,Koblenz,Thüringen
77b851aa0932,57790,Witzenhausen,Hessen
217fb6888b3e,34233,Eisenberg,Bayern
9759761fbaf6,18051,Neu-Ulm,Brandenburg
cd71aeb76816,99704,Saulgau,Niedersachsen
4852f5188b47,70587,Eberswalde,Hamburg
3f8846b8d9ae,14939,Hildburghausen,Hamburg
bcea4943f5ed,74524,Wesel,Saarland
2a4b55dff999,34450,Main-Höchst,Sachsen
7c129bcbaf79,67349,Beeskow,Brandenburg
28e03e79c223,29493,Mayen,Mecklenburg-Vorpommern
0763c47e87fa,73755,Säckingen,Niedersachsen
7d13cf616dd9,09608,Pirmasens,Thüringen
3deb8e72056c,16477,Stadtsteinach,Rheinland-Pfalz
3f37d071d051,56243,Perleberg,Schleswig-Holstein
2eb2c33bf712,28515,Geldern,Hessen
ab0fde7e9e0e,60776,Forst,Sachsen
c0186f5bc743,85748,Miesbach,Baden-Württemberg
9e1ffe3cd527,50232,Dachau,Bremen
89592b8f6d10,25120,Forchheim,Nordrhein-Westfalen
05b23c8b13d0,98221,Iserlohn,Mecklenburg-Vorpommern
7f89f7c20bec,74258,Schwabmünchen,Brandenburg
01e26e099605,33424,Wanzleben,Schleswig-Holstein
a50ae801e10b,26509,Neuruppin,Saarland
d937e7e8d3dc,24578,Sternberg,Brandenburg
181e7a971de3,25476,Oberviechtach,Hamburg
4a5d98f6b886,85838,Kleve,Hamburg
59c230b0a5fb,68677,Demmin,Nordrhein-Westfalen
f1f3d239b22b,69335,Garmisch-Partenkirchen,Niedersachsen
6d21c5ea8f42,97374,Potsdam,Schleswig-Holstein
06e2f5f3cece,19953,Viersen,Sachsen-Anhalt
b21c28b39f88,17397,Saarbrücken,Sachsen-Anhalt
1b26cbe1582a,13599,Leipziger Land,Bayern
9124aad31df2,05146,Wetzlar,Schleswig-Holstein
c66f5250ffc3,65271,Jessen,Mecklenburg-Vorpommern
229ff9dd7ffe,55752,Hildburghausen,Baden-Württemberg
fc756d4ad507,96425,Lichtenfels,Bremen
1469f2d2a8c9,33373,Anklam,Nordrhein-Westfalen
77f5e7c90479,46553,Plauen,Saarland
512edac15cb6,83749,Mittweida,Schleswig-Holstein
15fc50238f91,94097,Vilsbiburg,Bremen
663295ff7da6,19186,Wismar,Hessen
4f98a6145166,72521,Jülich,Hamburg
b51224cb0170,84090,Teterow,Saarland
05cc3be2fee8,83512,Rochlitz,Hamburg
a70c9987374c,17392,Mettmann,Sachsen
1009001add0e,58998,Wurzen,Hessen
cac190493a6d,15879,Havelberg,Thüringen
fd4c61edccfc,04635,Tirschenreuth,Sachsen-Anhalt
e87ccbf56f42,63140,Steinfurt,Rheinland-Pfalz
194874bc22cc,60666,Erkelenz,Thüringen
9fcffad07fda,28524,Güstrow,Nordrhein-Westfalen
6fffa85e67a1,11306,Borken,Berlin
007b3c52d374,42573,Kötzting,Sachsen
5bd74e894eab,82285,Calw,Berlin
2493564c4baa,91309,Artern,Thüringen
dde2a1a9d5df,32426,Ebersberg,Saarland
6a5a0702f324,77675,Hildesheim,Sachsen
1b3ba607254b,62718,Hannover,Sachsen-Anhalt
1342de996668,69326,Mühlhausen,Mecklenburg-Vorpommern
5dd7c75864a7,23415,Roth,Schleswig-Holstein
f6cc1089a080,43127,Wunsiedel,Bayern
1cb9049a7608,51512,Schwäbisch Gmünd,Nordrhein-Westfalen
13d2e75f5e4c,25438,Parchim,Baden-Württemberg
9dbcd922c347,,Hannoversch Münden,Sachsen
fb5a43004a03,54837,Groß-Gerau,Berlin
d649221985e2,00591,Roth,Schleswig-Holstein
d649fbca3585,33016,Schwäbisch Hall,Hessen
2b991b6c3353,34289,Viechtach,Brandenburg
5e8451fe3696,53804,Wunsiedel,Hamburg
4f4523c8395a,94575,Kemnath,Thüringen
bba0303a4f1e,72266,Dieburg,Rheinland-Pfalz
faa2f6f03cc1,24530,Kötzting,Hamburg
8cf348161471,15794,Gera,Thüringen
95d6261eb033,,Mellrichstadt,Saarland
81140dea1830,37970,Oranienburg,Brandenburg
0f0e0d0ddd58,73305,Schweinfurt,Thüringen
f7482307e4e1,88436,Viechtach,Baden-Württemberg
e45c7aa60886,14743,Güstrow,Hamburg
e5900af4dbd0,62590,Hildburghausen,Bayern
e181ef26b77f,65176,Pasewalk,Sachsen-Anhalt
4caf20248c79,03700,Zerbst,Mecklenburg-Vorpommern
f23d982e04cd,39033,Altötting,Saarland
ee22a2bd14a5,53546,Stadtsteinach,Nordrhein-Westfalen
e05e68fad718,70394,Oranienburg,Baden-Württemberg
f50fb042f3c9,89431,Aachen,Baden-Württemberg
673d27f582ed,60401,Diepholz,Niedersachsen
ab4f462f398f,12316,Aurich,Bayern
910f11049def,04337,Stadtroda,Bayern
9d7e2c193c78,58825,Ludwigsburg,Hamburg
7258cc2bbd49,77820,Ochsenfurt,Bremen
cdf50ee19459,81904,Wittstock,Mecklenburg-Vorpommern
18961c2b26b0,23081,Dinkelsbühl,Berlin
d8c6eb9296b5,11471,Kaiserslautern,Sachsen
90afb8c8cd4d,75504,Kulmbach,Brandenburg
3a4982af4066,17653,Bad Brückenau,Rheinland-Pfalz
b3cd19da7738,18274,Pinneberg,Bayern
0e29f3ef6c8e,37730,Wolfenbüttel,Hamburg
7515db680360,,Kehl,Sachsen-Anhalt
0b2cf2585cf2,45768,Dessau,Brandenburg
d603cad7b19e,33242,Angermünde,Saarland
204dcf7a5e26,73126,Dinslaken,Bremen
22583b4a1b25,05603,Kötzting,Schleswig-Holstein
c1a8ccf1ada0,81205,Leipziger Land,Niedersachsen
1aab35a976b4,58891,Seelow,Niedersachsen
fbfe8cce73de,39243,Waren,Rheinland-Pfalz
d1c30d00d274,74978,Dinslaken,Niedersachsen
697c1ac3f17c,34067,Nauen,Sachsen-Anhalt
a87472edbf2f,30900,Husum,Niedersachsen
00d613b41c49,32638,Ebersberg,Berlin
56038220416e,34699,Mellrichstadt,Hessen
091f24ee1b41,85507,Meißen,Hessen
d451b4fe0223,43697,Torgau,Mecklenburg-Vorpommern
07a15cd7310f,64534,Griesbach Rottal,Thüringen
33c93562f478,41847,Haldensleben,Bremen
b8710bcabf47,48762,Apolda,Hessen
0c686f54405d,,Nördlingen,Bayern
49b1338338e7,16204,Pegnitz,Thüringen
ab21903e68c6,20319,Hammelburg,Brandenburg
f247903e701b,63203,Greifswald,Thüringen
f04a1851f388,57661,Jülich,Thüringen
637b31314b2c,85076,Schrobenhausen,Schleswig-Holstein
f4ed782b83c8,26574,Diepholz,Hessen
0907e2f4a507,68943,Berchtesgaden,Hamburg
feccdff69e1e,95749,Senftenberg,Rheinland-Pfalz
beeaa327b024,94412,Füssen,Mecklenburg-Vorpommern
4705fbb31f62,06662,Naila,Baden-Württemberg
d590578f636c,39252,Saarlouis,Sachsen
9cc2ce1d1e58,02455,Bad Kreuznach,Hamburg
8716ef4cd079,94217,Ebermannstadt,Brandenburg
dde028e0863e,34533,Dresden,Bremen
5a8903a18ef6,61894,Naila,Bayern
4c88a13112dc,56592,Eckernförde,Niedersachsen
5cd8ccb79288,59550,Neuruppin,Hessen
ff522d29d602,87045,Ludwigsburg,Berlin
817685a6fc07,64083,Gadebusch,Schleswig-Holstein
d052d3dc4806,88413,Regen,Rheinland-Pfalz
5ef107801f3f,44626,Wetzlar,Hamburg
873ac5b3a73f,51887,Neunburg vorm Wald,Niedersachsen
51c83192482c,52883,Wurzen,Saarland
22eb96eb9c82,65530,Merseburg,Hessen
ef8c2437deb7,12198,Saarlouis,Bremen
8b96560757d0,42462,Hünfeld,Sachsen-Anhalt
989608d8299d,28991,Celle,Brandenburg
872e17e7a5a1,89848,Burgdorf,Sachsen
d8c4bb416eba,07568,Grimmen,Hamburg
653ad0b2bb63,84937,Beeskow,Sachsen-Anhalt
5f9c0ffcc92e,64970,Luckenwalde,Hessen
53e714819d6b,34190,Weißenfels,Brandenburg
87ba76f5d6ea,32365,Stollberg,Mecklenburg-Vorpommern
a86478876429,42442,Ansbach,Thüringen
637ccb709f55,03763,Calau,Niedersachsen
0e115f6fca4f,38998,Sebnitz,Thüringen
3cb282702fbe,49369,Bruchsal,Sachsen
61e80c53c02e,19236,Forchheim,Schleswig-Holstein
8807a57da3fe,96149,Freital,Berlin
e6067ab49e7c,51189,Rockenhausen,Niedersachsen
aa5efdd3f798,22302,Freital,Hessen
d0f9e20b6ac8,76025,Perleberg,Hamburg
e526f66f6c08,72989,Melsungen,Sachsen-Anhalt
6e6fed191789,38187,Stadtroda,Bremen
09ced3b306bc,44582,Bad Liebenwerda,Sachsen-Anhalt
4d0b23799439,45000,Stollberg,Baden-Württemberg
9c3c032efe68,09025,Konstanz,Brandenburg
2f94e3143891,89056,Bad Kreuznach,Sachsen-Anhalt
eff7c49b7f80,82669,Gera,Sachsen-Anhalt
c4994b8ec859,70633,Scheinfeld,Schleswig-Holstein
e04a43e94370,44287,Grafenau,Hessen
bcece21f6f55,64203,Wurzen,Bremen
9d62b602ed33,54026,Werdau,Saarland
2d0708df16d8,31538,Göppingen,Rheinland-Pfalz
0297a5f73d32,33353,Rottweil,Rheinland-Pfalz
2bd03759e5df,91373,Luckenwalde,Rheinland-Pfalz
27a4a8527b3f,02300,Hoyerswerda,Sachsen-Anhalt
246c8c07d731,93659,Delitzsch,Bayern
3435d4a9da90,,Fürstenfeldbruck,Bremen
8bf6d58effba,05053,Lemgo,Sachsen-Anhalt
d0fbc5dd9ca1,56691,Kusel,Bremen
3a1afaed4133,,Zossen,Bremen
0963f40945fa,60335,Bamberg,Brandenburg
04eb0af0dfe9,69996,Staßfurt,Nordrhein-Westfalen
a5598237eef7,99323,Erbisdorf,Mecklenburg-Vorpommern
27b8a7474688,26176,Sondershausen,Schleswig-Holstein
0b3c813eeb53,56129,Hünfeld,Baden-Württemberg
5bba74e19cfd,30876,Suhl,Bremen
07253018c7d0,02730,Strasburg,Sachsen-Anhalt
00f726c75673,94149,Wittmund,Rheinland-Pfalz
d49f40336e61,40777,Kötzting,Hamburg
dde3f5369231,02991,Aschaffenburg,Sachsen
3dd5fa92ff54,78170,Eckernförde,Brandenburg
34b02b0d1fdb,61337,Strasburg,Nordrhein-Westfalen
daef63bdd6d2,44037,Teterow,Niedersachsen
06726ca8eb1e,79821,Griesbach Rottal,Sachsen-Anhalt
48a9611b448a,60539,Wittstock,Baden-Württemberg
84ba34358ea2,50682,Steinfurt,Hamburg
7fbf9204dbdb,82192,Reutlingen,Sachsen
54b4b35409c9,93869,Ochsenfurt,Nordrhein-Westfalen
868c311e5e64,38676,Fallingbostel,Hamburg
4d2adee0b81e,22589,Niesky,Bayern
3acc52377c82,69579,Aurich,Brandenburg
a8c66f9f711d,25942,Siegen,Bremen
4b1152688331,85725,Eggenfelden,Hamburg
7625e625a334,78468,Apolda,Rheinland-Pfalz
d91432e1f153,93401,Freital,Sachsen
000f6f3e3d8a,36750,Schweinfurt,Niedersachsen
f2bd2fe964a2,80927,Guben,Saarland
13dd794265e4,44227,Oranienburg,Rheinland-Pfalz
1ee7c2736a4b,65020,Bad Langensalza,Bremen
78a2938173f2,57083,Rathenow,Hamburg
2bf6c29e438f,74620,Kehl,Hamburg
d7502d19f435,06018,Lübeck,Niedersachsen
3058782babb7,45847,Konstanz,Bremen
cedbdcb96040,71721,Torgau,Hessen
2251a199048c,91438,Germersheim,Hamburg
607b5a84e9cc,77326,Gotha,Baden-Württemberg
49b5de66f141,20539,Zerbst,Thüringen
49067f21850d,08320,Grimmen,Thüringen
35d823e07c4d,04436,Rochlitz,Rheinland-Pfalz
69c7f59f0b65,43748,Bayreuth,Hessen
17e80f1d2699,13217,Mühldorf am Inn,Bremen
9786d6defc23,25873,Schwerin,Hessen
18f1ff84c0f0,42114,Ravensburg,Sachsen
0af3a7a56720,99529,Apolda,Brandenburg
bb3934db10be,20270,Crailsheim,Saarland
0c73a19e96cc,63224,Illertissen,Rheinland-Pfalz
8c62b2defcd9,67975,Hechingen,Berlin
4d24d8dae4d2,60108,Cloppenburg,Brandenburg
06ef72d7f8cf,80808,Wesel,Saarland
38e3977abee1,07351,Hagenow,Saarland
6c32c594f20c,76694,Aurich,Hessen
33ee35eb843e,15918,Dessau,Thüringen
46530cc46f49,07977,Greifswald,Bayern
831786676e1c,49980,Stade,Thüringen
77ead94e02c3,16612,Neuss,Nordrhein-Westfalen
c44512e2acc8,14262,Fulda,Schleswig-Holstein
f27d94e49727,81359,Donaueschingen,Brandenburg
f5bd06ab835b,21758,Riesa,Schleswig-Holstein
e487b9b9f3f8,49611,Oranienburg,Thüringen
0ecc199bf319,14196,Jülich,Sachsen-Anhalt
a843c897601f,09649,Kulmbach,Mecklenburg-Vorpommern
0a872da2b2c2,22593,Gunzenhausen,Bremen
0d40dc2ae10d,87991,Aschaffenburg,Berlin
bdde9cfbebaf,37605,Grafenau,Bayern
91d7c560befb,50344,Reutlingen,Sachsen-Anhalt
3440e95f3c5a,67821,Bitterfeld,Schleswig-Holstein
4f57ae2ffeee,96987,Ochsenfurt,Sachsen
4ff39efe0c37,60511,Bitterfeld,Sachsen-Anhalt
edd213b55d91,59067,Badibling,Baden-Württemberg
5128bef0e4a9,76056,Ebersberg,Baden-Württemberg
5d0536d12f17,,Darmstadt,Hamburg
cd0279635bf1,21224,Zossen,Schleswig-Holstein
4cf5896cdd88,15848,Beeskow,Baden-Württemberg
75a18f420f3b,64261,Wetzlar,Brandenburg
c75dc8ce2d98,85254,Heiligenstadt,Bremen
ea44f9c67b6e,47523,Calw,Bremen
d4129aa4c1b3,03886,Bersenbrück,Thüringen
f3c7ffe55341,88249,Hohenstein-Ernstthal,Mecklenburg-Vorpommern
aa5d87998a2a,52444,Griesbach Rottal,Niedersachsen
5caef4462f84,39128,Nürtingen,Niedersachsen
7495bed060a9,24630,Wetzlar,Sachsen
7acac7cb4f65,87062,Einbeck,Bayern
3f102afad00d,66100,Weimar,Sachsen
e5c38c7b8b62,98074,Wolmirstedt,Bremen
ca7e4c1f97fd,96715,Tuttlingen,Bayern
20ec997f0456,07851,Schwabmünchen,Niedersachsen
bad59cbc1a8e,69708,Plauen,Sachsen-Anhalt
9f8bb10d51b5,60932,Brand,Bremen
195d1d87ed88,21755,Cloppenburg,Schleswig-Holstein
b5153050464a,64222,Hoyerswerda,Berlin
81314acefba0,82092,Kehl,Thüringen
3c583cee118d,23247,Nürtingen,Hamburg
55e28e9559e9,68507,Beeskow,Saarland
57719992ae4c,37092,Bad Liebenwerda,Bayern
fb86fc199742,32987,Saarlouis,Hessen
815d39d76d52,10450,Jessen,Sachsen
8a8452860d40,86067,Rudolstadt,Mecklenburg-Vorpommern
aaa6ae316d32,55077,Vilsbiburg,Bayern
562195e19ef5,85510,Seelow,Nordrhein-Westfalen
70fa5743eedd,54760,Eichstätt,Baden-Württemberg
a850deaca172,00260,Herzberg,Brandenburg
50e4dac32dcc,17327,Jülich,Saarland
8b9804a18cf9,04520,Mainburg,Bayern
618cc57afb13,56100,Neustadt am Rübenberge,Baden-Württemberg
fa5d05a1fbda,84233,Hechingen,Saarland
ee2a9f424f39,36542,Erbisdorf,Nordrhein-Westfalen
429cbfd31cd7,00906,Jüterbog,Mecklenburg-Vorpommern
94bcba74315e,29045,Hoyerswerda,Schleswig-Holstein
59b9071f19ac,62027,Jülich,Hamburg
77989b5d640a,80236,Burg,Hamburg
c440be2dc911,38558,Wetzlar,Rheinland-Pfalz
c686141e554c,86928,Einbeck,Niedersachsen
5c1b6063f020,94823,Sternberg,Bremen
79204e328122,99302,Dachau,Bayern
3bf1d8ad69c7,02816,Badalzungen,Sachsen-Anhalt
c57e8356015d,21029,Lübeck,Berlin
749e9ba6c73c,19662,Reutlingen,Berlin
38271a58b81d,63621,Karlsruhe,Saarland
835be6799755,,Mettmann,Hessen
46abfdacd226,21880,Sangerhausen,Brandenburg
db101f406012,50583,Goslar,Niedersachsen
f539e0e6728a,94757,Rottweil,Niedersachsen
dc03524d72cc,42125,Kemnath,Baden-Württemberg
bb0e27df0d3e,21307,Demmin,Mecklenburg-Vorpommern
f0ae84fe65c4,26145,Fulda,Bayern
8f9f681c0af4,22115,Bremervörde,Niedersachsen
8cb2516ad183,08652,Melle,Schleswig-Holstein
b0c234dacd05,27810,Hildesheim,Bayern
7ade2c1e0157,39136,Norden,Hamburg
a3aedda8d4ab,35259,Steinfurt,Hessen
e9c2bd64e52f,61850,Lichtenfels,Berlin
bfbae68bbec2,12615,Ravensburg,Hamburg
b5a6aad762bb,32228,Siegen,Brandenburg
4f3591331c55,95350,Gifhorn,Thüringen
a8d56cd8c7b8,18520,Füssen,Sachsen
4cea042f7aed,49121,Brand,Sachsen-Anhalt
a2ac4df62e2b,07020,Eichstätt,Sachsen-Anhalt
990779cf8869,60987,Bersenbrück,Hamburg
e5cfa1b88670,98897,Jessen,Mecklenburg-Vorpommern
fb46fedca7cb,23120,Coburg,Berlin
89771a379f84,68764,Prenzlau,Sachsen-Anhalt
87d8cf076baa,00635,Vechta,Mecklenburg-Vorpommern
f1d915ccea6a,30597,Eisenhüttenstadt,Saarland
cc2e0d6395e1,96546,Gotha,Nordrhein-Westfalen
968238901c07,44974,Rockenhausen,Niedersachsen
d7c8a8f805ce,13210,Darmstadt,Bayern
33c5c26054a7,92203,Bad Langensalza,Nordrhein-Westfalen
55b8948f723e,56589,Erkelenz,Rheinland-Pfalz
873288b0f8fb,66311,Potsdam,Saarland
7a3caf8d72f9,46310,Gelnhausen,Schleswig-Holstein
19cab166e31b,21774,Mühldorf am Inn,Niedersachsen
188c9a5c1a64,27523,Delitzsch,Bremen
abd59341f3f1,16750,Main-Höchst,Bremen
a48886afbfd9,72303,Weimar,Bremen
ee25d0e6f8f7,07648,Wetzlar,Brandenburg
a3d1bc8c2ba2,72581,Düren,Rheinland-Pfalz
ac329909b816,12110,Peine,Schleswig-Holstein
14de5d2e2a0c,51999,Uelzen,Saarland
30ab010147f1,22054,Dinkelsbühl,Brandenburg
688d8e5662ef,34447,Havelberg,Thüringen
884802d6725a,95377,Schwäbisch Gmünd,Hamburg
7069ce379c0d,22592,Lüdenscheid,Berlin
b50e06250f56,15630,Saarbrücken,Rheinland-Pfalz
bfe8a25c1406,61549,Spremberg,Rheinland-Pfalz
f073c64a2004,12154,Waren,Saarland
81d199d7f773,88064,Wolmirstedt,Bremen
1636252b729a,64196,Fürstenwalde,Nordrhein-Westfalen
31becad38df2,94831,Wismar,Thüringen
446545a9feff,66602,Beilngries,Baden-Württemberg
dec2d92afa99,83805,Lübz,Hamburg
ab5e5d667420,33761,Sigmaringen,Brandenburg
d27e485fd6fd,92188,Iserlohn,Hamburg
063985b5ff29,59208,Staffelstein,Niedersachsen
f4ec8620a252,02665,Pfaffenhofen an der Ilm,Sachsen
3dccc84ce1e3,60742,Melle,Niedersachsen
b342d2731d1f,47485,Luckenwalde,Niedersachsen
c51f676b7202,36988,Konstanz,Nordrhein-Westfalen
710113ae34b1,27066,Rastatt,Bayern
0b56b0d30ece,99741,Lübeck,Mecklenburg-Vorpommern
2120a826ced3,30564,Ravensburg,Niedersachsen
28450eab660d,36510,Gräfenhainichen,Nordrhein-Westfalen
4a3003667bf7,40622,Hildburghausen,Saarland
b2d49550cf02,74764,Tirschenreuth,Rheinland-Pfalz
7205110569a0,53129,Ahaus,Mecklenburg-Vorpommern
e824a2749e48,48839,Rathenow,Rheinland-Pfalz
f2344e0a11b7,75917,Bautzen,Rheinland-Pfalz
77ad1e6df746,53524,Pegnitz,Nordrhein-Westfalen
0488ae9282bd,37880,Eutin,Brandenburg
1097ce4c873e,52787,Amberg,Nordrhein-Westfalen
e4b5cb2247b3,18915,Torgau,Thüringen
094eac2625f3,36299,Klötze,Sachsen-Anhalt
f6a34b6ae058,52118,Sternberg,Nordrhein-Westfalen
078cf7c2e76f,95828,Saarlouis,Bayern
2bec6db3684b,59844,Burg,Niedersachsen
0d409b8b3b80,97814,Roding,Baden-Württemberg
051822a99641,51588,Wunsiedel,Schleswig-Holstein
270e3dbaa894,97425,Cottbus,Mecklenburg-Vorpommern
a6a4c4bba062,,Konstanz,Sachsen
880786415f0c,85615,Meppen,Mecklenburg-Vorpommern
689be503fd22,69028,Nabburg,Thüringen
83917dff0d2a,41610,Schwäbisch Gmünd,Schleswig-Holstein
4effb40d914b,30427,Freising,Sachsen-Anhalt
d42b50263f66,90676,Uelzen,Baden-Württemberg
c6ed379381ca,27174,Artern,Sachsen-Anhalt
e986319c1339,87758,Wiedenbrück,Mecklenburg-Vorpommern
d2e856c8388f,02826,Iserlohn,Niedersachsen
dc0cd7f632bf,41007,Burgdorf,Hessen
050be106f190,48709,Duderstadt,Sachsen
1b84fe910c90,26118,Bad Freienwalde,Hessen
a038b123f544,20095,Kötzting,Sachsen-Anhalt
3405d23c5dca,25900,Fürstenfeldbruck,Schleswig-Holstein
7e7d85dcb9cf,16722,Aue,Niedersachsen
1885ebd4660c,43602,Zerbst,Nordrhein-Westfalen
a2358e00a911,09447,Eisleben,Sachsen
7e736143ef37,94802,Ilmenau,Saarland
67c33c684bbe,49864,Rathenow,Sachsen-Anhalt
24d634f17354,78191,Neustrelitz,Nordrhein-Westfalen
468e709a4a83,84864,Bad Kreuznach,Hamburg
887a73cb94dc,20550,Zeulenroda,Hessen
dfc49371921b,90088,Cottbus,Niedersachsen
a6006729eb0e,60854,Pößneck,Sachsen-Anhalt
871f8b4139ea,18151,Uelzen,Niedersachsen
156bf92e130e,75699,Güstrow,Niedersachsen
7e456e763650,82238,Sankt Goar,Nordrhein-Westfalen
66c69ec74124,64235,Apolda,Baden-Württemberg
eaae01966a84,59046,Backnang,Bayern
d1c135e26a7a,12329,Berlin,Saarland
07b92aac87b8,42276,Siegen,Nordrhein-Westfalen
374f4987985f,58617,Pfaffenhofen an der Ilm,Hamburg
c0aa67bccdba,62241,Ludwigslust,Schleswig-Holstein
9f99f9396b9c,18489,Hannoversch Münden,Bremen
4ec5d0d83271,64952,Grevenbroich,Hamburg
bc4530a6f78d,,Husum,Nordrhein-Westfalen
c8264ff97bdf,10212,Heinsberg,Hessen
e263a7a78454,21860,Flöha,Hamburg
8c8ee8a9a9ef,71317,Rudolstadt,Schleswig-Holstein
08c98f957991,19478,Kassel,Baden-Württemberg
ae868fa763a9,90371,Büsingen am Hochrhein,Sachsen-Anhalt
6ea077b24433,18375,Bad Kreuznach,Schleswig-Holstein
452041c8dc89,43236,Eberswalde,Brandenburg
d8c930c100f2,69139,Uffenheim,Bremen
19a338cccf37,84243,Schweinfurt,Mecklenburg-Vorpommern
26456a23a19c,02151,Nauen,Saarland
0c9f50253a75,14764,Neustrelitz,Sachsen-Anhalt
ea0c9d4c943e,95978,Hünfeld,Saarland
3d72668edf04,46546,Mühlhausen,Bremen
e11ba68c2897,78370,Burg,Thüringen
5f3fbfbffdc5,92546,Donaueschingen,Schleswig-Holstein
6a18980f851a,13538,Nauen,Sachsen-Anhalt
afeee7d6a9ec,93205,Gera,Niedersachsen
f62642695f24,64053,Lörrach,Schleswig-Holstein
66d83e310e09,84227,Luckau,Bremen
ce14e0367a4a,69171,Eckernförde,Bayern
0890fab2d63e,92202,Ribnitz-Damgarten,Baden-Württemberg
18c4413200a1,70316,Mellrichstadt,Bayern
e60bbfb74318,17294,Mallersdorf,Mecklenburg-Vorpommern
ff5ac746bfa2,72728,Ebern,Brandenburg
2ca50b35ad33,27284,Forst,Thüringen
0ca72907330e,80192,Eckernförde,Hamburg
49067f21850d,08320,Grimmen,Thüringen
9ac16b47a843,72760,Eggenfelden,Bremen
c4c7cda08897,06719,Holzminden,Nordrhein-Westfalen
0a872da2b2c2,22593,Gunzenhausen,Bremen
635719a9bacb,48463,Emmendingen,Bremen
e70e2b8716ad,51826,Leipziger Land,Thüringen
cd0279635bf1,21224,Zossen,Schleswig-Holstein
a9617bd36564,19108,Rochlitz,Bremen
c061d6ecb41c,97546,Vechta,Brandenburg
54ff55540509,02255,Schwerin,Niedersachsen
4778890e21f0,16272,Griesbach Rottal,Sachsen
c9971add6108,92222,Lüdenscheid,Nordrhein-Westfalen
c5dd3a786081,14257,Eckernförde,Schleswig-Holstein
e4b5cb2247b3,18915,Torgau,Thüringen
d7c8a8f805ce,13210,Darmstadt,Bayern
180277d9bac3,91093,Vilsbiburg,Schleswig-Holstein
a345a4ce9ea4,74545,Rehau,Thüringen
1d535cf02561,53390,Kassel,Baden-Württemberg
910f11049def,04337,Stadtroda,Bayern
063985b5ff29,59208,Staffelstein,Niedersachsen
